-4.73479088090117806e+00 5.26520911909882194e+00
-4.75000604818603023e+00 5.24999395181396977e+00
-4.73476393922939298e+00 5.26523606077060702e+00
-4.75000497873665228e+00 5.24999502126334772e+00
-4.74239540983421470e+00 5.25760459016578530e+00
-4.75000297891176881e+00 5.24999702108823119e+00
-4.73477738014937177e+00 5.26522261985062823e+00
-4.75000556488581882e+00 5.24999443511418118e+00
-4.74238192282063586e+00 5.25761807717936414e+00
-4.75000245988625114e+00 5.24999754011374886e+00
-4.73298582633431941e+00 5.26701417366568059e+00
-4.75000401904368275e+00 5.24999598095631725e+00
-4.73387486867892449e+00 5.26612513132107551e+00
-4.75000458093285793e+00 5.24999541906714207e+00
-4.74149283968565527e+00 5.25850716031434473e+00
-4.75000197182875272e+00 5.24999802817124728e+00
-4.73247422494236325e+00 5.26752577505763675e+00
-4.75000791089643659e+00 5.24999208910356341e+00
-4.73331420721498208e+00 5.26668579278501792e+00
-4.75000770028403974e+00 5.24999229971596026e+00
-4.73289408389480837e+00 5.26710591610519163e+00
-4.75000786430704114e+00 5.24999213569295886e+00
-4.74165708470812852e+00 5.25834291529187148e+00
-4.75000370586108644e+00 5.24999629413891356e+00
-4.74123706971990977e+00 5.25876293028009023e+00
-4.75000376925993173e+00 5.24999623074006827e+00
-4.73041001950223094e+00 5.26958998049776906e+00
-4.75000882725625306e+00 5.24999117274374694e+00
-4.74020497509638261e+00 5.25979502490361739e+00
-4.75000427035511485e+00 5.24999572964488515e+00
-4.73260035029310977e+00 5.26739964970689023e+00
-4.75000744446841772e+00 5.24999255553158228e+00
-4.73214300968716373e+00 5.26785699031283627e+00
-4.74999973988574009e+00 5.25000026011425991e+00
-4.73169042819661456e+00 5.26830957180338544e+00
-4.74999745276846141e+00 5.25000254723153859e+00
-4.73191671820611326e+00 5.26808328179388674e+00
-4.74999859710752670e+00 5.25000140289247330e+00
-4.74084511585788437e+00 5.25915488414211563e+00
-4.74999882124252348e+00 5.25000117875747652e+00
-4.74107140643346359e+00 5.25892859356653641e+00
-4.74999993739516313e+00 5.25000006260483687e+00
-4.73186207423260541e+00 5.26813792576739459e+00
-4.75000834694697449e+00 5.24999165305302551e+00
-4.73421579644485657e+00 5.26578420355514343e+00
-4.74999359226160855e+00 5.25000640773839145e+00
-4.72833557181693287e+00 5.27166442818306713e+00
-4.74999007399474404e+00 5.25000992600525596e+00
-4.73127555640988184e+00 5.26872444359011816e+00
-4.74999184299550592e+00 5.25000815700449408e+00
-4.73916770557167144e+00 5.26083229442832856e+00
-4.74999524051267397e+00 5.25000475948732603e+00
-4.74210785536230706e+00 5.25789214463769294e+00
-4.74999687671454662e+00 5.25000312328545338e+00
-4.73076344265597015e+00 5.26923655734402985e+00
-4.74999101783905608e+00 5.25000898216094392e+00
-4.73144610715321079e+00 5.26855389284678921e+00
-4.74999154005557855e+00 5.25000845994442145e+00
-4.73110468989094901e+00 5.26889531010905099e+00
-4.74999122710395483e+00 5.25000877289604517e+00
-4.74072304014212165e+00 5.25927695985787835e+00
-4.74999599925908367e+00 5.25000400074091633e+00
-4.74038167568748658e+00 5.25961832431251342e+00
-4.74999570049531528e+00 5.25000429950468472e+00
-4.72903292864121028e+00 5.27096707135878972e+00
-4.75000249018606979e+00 5.24999750981393021e+00
-4.73100936542975692e+00 5.26899063457024308e+00
-4.75000341023977057e+00 5.24999658976022943e+00
-4.73951633487386026e+00 5.26048366512613974e+00
-4.75000124328902373e+00 5.24999875671097627e+00
-4.73024984481453803e+00 5.26975015518546197e+00
-4.74999507824802336e+00 5.25000492175197664e+00
-4.73097012767215830e+00 5.26902987232784170e+00
-4.74999627193371765e+00 5.25000372806628235e+00
-4.74012481923166096e+00 5.25987518076833904e+00
-4.74999764691781934e+00 5.25000235308218066e+00
-4.73058796754869704e+00 5.26941203245130296e+00
-4.75000102253443046e+00 5.24999897746556954e+00
-4.72692460895281652e+00 5.27307539104718348e+00
-4.74999197905762394e+00 5.25000802094237606e+00
-4.73057018047542144e+00 5.26942981952457856e+00
-4.74999260615533725e+00 5.25000739384466275e+00
-4.73846219083699793e+00 5.26153780916300207e+00
-4.74999616384730050e+00 5.25000383615269950e+00
-4.72954946087476635e+00 5.27045053912523365e+00
-4.74999046999233254e+00 5.25000953000766746e+00
-4.72641786193843760e+00 5.27358213806156240e+00
